,date,content
839,2021-05-04 17:42:19+00:00,"@ItsOfficialAbhi @Chashhmish छोरी हो या गर्ल फ्रेंड, शादी के बाद बीवी बन जाती है , शोना बाबू सब धरा का धरा रह जायेगा, 
मुसीबत को टालने की कोशिश करो😂😂😂🤣🤣"
840,2021-05-04 17:42:19+00:00,Skin doc is a very good guy amongst raitas.
841,2021-05-04 17:42:19+00:00,@Murshad0881 اَکّ
842,2021-05-04 17:42:19+00:00,"Kis Bagairat ny tujy AC lagaya hy ...
#SoniIsMy_BatchMate
#ShehnaazGill 
#OxygenChorIndia 
#KanganaRanaut 
#TipuSultan 
@HamidMirPAK 
@Dr_FirdousPTI 
@iqrarulhassan https://t.co/WQHvWgyeDn"
843,2021-05-04 17:42:19+00:00,@6lack_panther_ Abey 😂
844,2021-05-04 17:42:19+00:00,@berryflavourr lol same
845,2021-05-04 17:42:19+00:00,"سپریم کورٹ کے جائیداد کو ظاہر نہ کرنے پر ڈسکوالیفائی نہ کرنے کے متعلق فیصلہ کے بعد میاں نواز شریف کو ڈسکوالیفائی کرنے والے فیصلے پر سپریم کورٹ کو  فیصلے پر دوبارہ غور کرنا پڑیگا کہ کیسے ایک اقامہ کو بنیاد بنا کر انکو نااہل کردیا
ماہر قانون عرفان قادر https://t.co/ULB0HQCdQr"
846,2021-05-04 17:42:19+00:00,@DiantyYasmin3 Jenggot udh ubaban.bukn makin sadar udh mau msk liang kubur
847,2021-05-04 17:42:19+00:00,"#shameful
वो छोटे छोटे बच्चे जिनका क्या दोष ??

कंहा गया योगः कर्मशु कौशलम् @IASassociation
और कंहा गया कानून @IPS_Association 
खैर बुरा न मानना यही तो है सुशासन @CMMadhyaPradesh 
 इस मामले मे संज्ञान ले @TribalArmy @BAMCEFinfo @BAMCEFMulnivasi q https://t.co/pAHuuM2haf"
848,2021-05-04 17:42:19+00:00,@mubbashirqures2 جلیبی اپنی دل فریب رنگت ،  بل کھاتی الڑ جوانی، لش ہش چمک  اور مٹھاس میں اپنا ثانی نہیں رکھتی 🙏🙏😂😃
849,2021-05-04 17:42:19+00:00,@Goizshutup Kon hai wo log😂
850,2021-05-04 17:42:18+00:00,@huh_shatap https://t.co/ECrQU24O4W
851,2021-05-04 17:42:18+00:00,"@aajtak Kahin hi b rha h ???😠
Kash k ho jaye, koe ek bat to such..."
852,2021-05-04 17:42:18+00:00,@whyispraddy is that what i think it is if yes you need jesus
853,2021-05-04 17:42:18+00:00,@diksha0_1 Very good
854,2021-05-04 17:42:18+00:00,"😭😭😭
#KanganaRanaut https://t.co/47hUCCTJkX"
855,2021-05-04 17:42:18+00:00,@bryceackerman_ Oh
856,2021-05-04 17:42:18+00:00,@Neetesh81311155 Kya galti hai ??
857,2021-05-04 17:42:18+00:00,"LIBRA: Your body is healing a lot right now. Upgradations in third eye/crown chakra. In a few days, your intuition is going to be so crystal clear, you'll be ""seeing"" right through EVERYTHING &amp; EVERYONE. A soul connection is at play, turn within &amp; connect to your higherself!✨🌻"
858,2021-05-04 17:42:18+00:00,@captain_hafsa 😂
859,2021-05-04 17:42:18+00:00,@ItsMeeZeee Apna time kab ayga 😂
860,2021-05-04 17:42:18+00:00,"جنوبی صوبےہلمندمیں افغان فورسزاورطالبان میں جھڑپیں جھڑپوں کےدوران180طالبان ہلاک،20فوجی مارے گئے،افغان فورسزکادعویٰ جھڑپوں کےباعث ہزاروں افرادنقل مکانی پرمجبور،خبرایجنسی جھڑپیں اڈہ افغان فورسزکےحوالےکرنےکےبعدشروع ہوئیں
#hilmand #Afghanistan https://t.co/xt4Y9ytm6N"
861,2021-05-04 17:42:18+00:00,@BloodDonorsIn Completed the form.
862,2021-05-04 17:42:18+00:00,@RealKanganaBack #बंगाल_में_राष्ट्रपति_शासन_लागू_हो
863,2021-05-04 17:42:18+00:00,""" Har pal me pyar hai, Har lamhe me khushi hai, Kho do to yaadein hai, Jee lo to zindagi hai.""💔"
864,2021-05-04 17:42:17+00:00,"In West Bengal... present situation like..

RakshS👹 are available...and they looted and killed people and burn their Home ??

They fire Bomb . https://t.co/CXIubQT4df https://t.co/rIx4cPlYp5"
865,2021-05-04 17:42:17+00:00,"@Dharm_gatha टिकैत को नहीं रोक सकते
शाहीनबाग नही रोक सकते
किसान आंदोलन नही रोक सकते !
26 जनवरी दंगा नही रोक सकते !
विपक्षी फेक न्यूज नही रोक सकते !
हिन्दुओं की होती हत्याएं नही रोक सकते
बंगाल में अपने कार्यकर्ताओं की हत्या का बदला नही ले सकते
फिर क्यों मरे लोग आपके लिए भाड़ में जाये ये BJP"
866,2021-05-04 17:42:17+00:00,@mr_raza072 Ye b thk h😋😁
867,2021-05-04 17:42:17+00:00,@ImranKhanPTI #SAGsOrResignationShafqatSb #StandWithStudentsofPakistan #antistudentpti https://t.co/l7g1LQu6an
868,2021-05-04 17:42:17+00:00,@tyagi_sammun माशाल्लाह
869,2021-05-04 17:42:17+00:00,"@tavleen_singh This is something very sensible from you, ma'am"
870,2021-05-04 17:42:17+00:00,"@chetan40484592 आज वो लड़की मिली मुझे फेसबुक पर जिसके लिए इंजेक्शन मगवाए थे ,,,upsc ग्रुप में"
871,2021-05-04 17:42:17+00:00,@shan_utmani @MoulanaOfficial ماشاءاللہ
872,2021-05-04 17:42:17+00:00,@SriSK83 @SawPawanKumar @ABPNews @Sehgal_Nipun अच्छा मैने तुझे गली दी बहुत खूब जाहिलता का परिचय कौन देता है सबको पता है
873,2021-05-04 17:42:17+00:00,"@Pratik_Spatel I SO u tomorrow Bhai

U deserve a lot"
874,2021-05-04 17:42:17+00:00,@_laibah Seniòrs 👀
875,2021-05-04 17:42:17+00:00,@aparna326 Champix????
876,2021-05-04 17:42:17+00:00,@saragul1212 @KhanAlezay @His_koji @Meharr_Zadii @mehak__awan کیا واقعی میں ایسا ہے جو آپ علیزے کے بارے میں کہہ رہی ہے
877,2021-05-04 17:42:16+00:00,@itsIawliet I was going through a bad time😭
878,2021-05-04 17:42:16+00:00,@Daxaab_ Broome 36 apke saath hai. https://t.co/YNfaLSEhhp
879,2021-05-04 17:42:16+00:00,@hoor_kehti_ha Alhmdulillah ap sunayen
880,2021-05-04 17:42:16+00:00,"@Mohamma61180567 @PuspendraTweet Apni ammi se puch le ek bar

uska bill khali hai ya kuch ada hai"
881,2021-05-04 17:42:16+00:00,@HafizMuzamil00 آتھے  رکھ اس کو اوقات دیکھا دی
882,2021-05-04 17:42:16+00:00,@rohitthaakur @Aparajita_2018 @SmartCityFbad @FaridabadLive @RubikaLiyaquat @chitraaum @appurv_gupta Urgent help
883,2021-05-04 17:42:16+00:00,#ArrestMamata
884,2021-05-04 17:42:16+00:00,@Minniiiiieeee https://t.co/34NAYYUj8m
885,2021-05-04 17:42:16+00:00,@Lalitathakurbjp @thakurbjpdelhi @narendramodi ji.
886,2021-05-04 17:42:16+00:00,"@omairanas @Delhiite_ @srinivasiyc @srinivasiyc, @sushant_says sir please help......"
887,2021-05-04 17:42:15+00:00,@rituvarma4851 @AshutoshC02
888,2021-05-04 17:42:15+00:00,@SastaAadmi No
889,2021-05-04 17:42:15+00:00,@nangningqung gas udh wkwkkw
890,2021-05-04 17:42:15+00:00,@Sparkle_Girl_1 @kitkatgirl888 Okay 🥺🥺
891,2021-05-04 17:42:15+00:00,"@asharamjibapu_ Great thought 👌🙏🙏🙏🙏🙏
Sant Shri Asharamji Bapu

#AsharamjiBapuQuotes"
892,2021-05-04 17:42:15+00:00,"Pandemic probably changed how we experience the world so much that it seems unrealistic to assume that effects in Psy. research would hold/ replicate despite good measures (NHST &lt; Bayes , non-WEIRD sampling, OSF-data sharing) - Replication Crisis II?"
893,2021-05-04 17:42:15+00:00,@_Kamoosh_ Congratulations Allah apko kamiab kre aur ap bbc news pe b ao 😅✌️
894,2021-05-04 17:42:14+00:00,"@Jellyzine obviously, twitter doesnot load up @ accounts but i will probably go for it , if guy looks strong and handsome."
895,2021-05-04 17:42:14+00:00,"@KarunaShukla333 Yes absolutely correct ☺️ 
True fact"
896,2021-05-04 17:42:14+00:00,https://t.co/OwRjaFtkhX
897,2021-05-04 17:42:14+00:00,"बंगाल से आ रही खबरें दुःखद है । दीदी को इसलिए नहीं जिताया है वहां की जनता ने । किसी को तो रोकना होगा ये खेल ।
 बीजेपी के सभी नेता जो रैलियों के बाद वहां से गायब हैं उनसे अनुरोध है कि अपने हर कार्यकर्ता की जिम्मेदारी ले । धरने से उनकी जान नहीं बचने वाली ।
#Bengalisburning 
# https://t.co/9T5Rhut6kx"
898,2021-05-04 17:42:14+00:00,@Aamvii 😨😂😂
899,2021-05-04 17:42:14+00:00,Spoken to health secretary.  I think the oxygen has already reached.  He’s personally looking into the matter. #BJYMCares @HarishNadda @dhruvwadhwa https://t.co/oskfaEvlE3
900,2021-05-04 17:42:14+00:00,@iamrana @tehseenp @Ashok_Kashmir @srinivasiyc Our Fighter Aapa ❤️
901,2021-05-04 17:42:14+00:00,"There was A Bhaindchod in Tech Mahindra Hyderabad, called Shivendra Jha; out of nowhere one day, 
You have a girlfriend in delhi; yes or no? 

No! no! no! 

Are you going to Dilli or not? 
Leaving or now? 
Password wali nokri! n times

Bastards!!
Criminal stalkers for free!!"
